Symbol,Date,Open,High,Low,Close,Volume,Sector,Index
,,ITC.NS,ITC.NS,ITC.NS,ITC.NS,ITC.NS,,
ITC,2000-02-04,15.844444274902344,15.99555492401123,15.355554580688477,15.455554962158203,19718640,,NSE
ITC,2000-02-07,15.744443893432617,16.692222595214844,15.744443893432617,16.606666564941406,43533990,,NSE
ITC,2000-02-08,16.913333892822266,17.733333587646484,16.799999237060547,16.961111068725586,43611480,,NSE
ITC,2000-02-09,17.431110382080078,18.31888771057129,17.155555725097656,18.31888771057129,30496320,,NSE
ITC,2000-02-10,19.78444480895996,19.78444480895996,19.78444480895996,19.78444480895996,914535,,NSE
ITC,2000-02-11,21.36777687072754,21.36777687072754,21.36777687072754,21.36777687072754,1949355,,NSE
ITC,2000-02-14,22.18666648864746,23.044443130493164,20.044443130493164,20.72333335876465,50505660,,NSE
ITC,2000-02-15,20.55555534362793,22.38111114501953,20.22222137451172,22.366666793823242,66075660,,NSE
ITC,2000-02-16,22.8799991607666,23.711111068725586,21.66666603088379,22.15999984741211,73780875,,NSE
ITC,2000-02-17,22.200000762939453,23.442222595214844,22.045555114746094,22.891111373901367,86617935,,NSE
ITC,2000-02-18,23.0,23.333332061767578,21.059999465942383,21.262222290039062,49126365,,NSE
ITC,2000-02-21,22.0,22.399999618530273,21.333332061767578,21.775554656982422,43757370,,NSE
ITC,2000-02-22,21.888887405395508,22.196666717529297,20.502222061157227,20.917776107788086,48984435,,NSE
ITC,2000-02-23,21.133333206176758,22.200000762939453,19.244443893432617,19.245555877685547,32153490,,NSE
ITC,2000-02-24,19.244443893432617,19.55555534362793,18.0222225189209,18.726665496826172,26776935,,NSE
ITC,2000-02-25,19.304443359375,19.304443359375,17.799999237060547,18.003332138061523,15433560,,NSE
ITC,2000-02-28,18.22222137451172,18.641111373901367,17.468887329101562,17.855554580688477,15017760,,NSE
ITC,2000-02-29,18.0,18.200000762939453,16.427776336669922,16.59666633605957,58583295,,NSE
ITC,2000-03-01,16.446666717529297,17.422222137451172,15.777776718139648,16.75,39355560,,NSE
ITC,2000-03-02,16.91111183166504,17.333332061767578,15.875555038452148,16.102222442626953,48140865,,NSE
ITC,2000-03-03,16.355554580688477,16.355554580688477,14.814443588256836,15.007777214050293,31347810,,NSE
ITC,2000-03-06,15.488887786865234,16.208887100219727,15.488887786865234,16.208887100219727,21424815,,NSE
ITC,2000-03-07,16.55555534362793,17.50555419921875,16.266666412353516,17.34666633605957,42953940,,NSE
ITC,2000-03-08,18.22222137451172,18.73444366455078,17.333332061767578,17.945554733276367,36740205,,NSE
ITC,2000-03-09,18.11111068725586,18.822221755981445,17.491111755371094,18.41555404663086,40036455,,NSE
ITC,2000-03-10,18.66555404663086,19.266666412353516,18.001110076904297,18.608888626098633,30569670,,NSE
ITC,2000-03-13,19.266666412353516,20.097776412963867,17.77777671813965,18.42333221435547,50532345,,NSE
ITC,2000-03-14,18.333332061767578,19.511110305786133,17.577777862548828,19.08888816833496,50349870,,NSE
ITC,2000-03-15,19.11111068725586,19.44444465637207,18.355554580688477,18.926666259765625,20189790,,NSE
ITC,2000-03-16,19.08888816833496,19.08888816833496,17.413333892822266,17.458887100219727,21512565,,NSE
ITC,2000-03-17,17.458887100219727,17.458887100219727,17.458887100219727,17.458887100219727,0,,NSE
ITC,2000-03-20,17.458887100219727,17.458887100219727,17.458887100219727,17.458887100219727,0,,NSE
ITC,2000-03-21,17.22222137451172,17.508888244628906,16.06222152709961,16.114444732666016,17817120,,NSE
ITC,2000-03-22,16.55555534362793,17.11111068725586,16.355554580688477,16.454444885253906,20216160,,NSE
ITC,2000-03-23,16.597776412963867,16.61777687072754,15.488887786865234,15.661110877990723,13446405,,NSE
ITC,2000-03-24,15.822221755981445,16.288888931274414,15.822221755981445,16.031110763549805,11628765,,NSE
ITC,2000-03-27,16.108888626098633,16.266666412353516,15.778887748718262,16.011110305786133,10973475,,NSE
ITC,2000-03-28,16.044443130493164,16.086666107177734,15.381111145019531,15.598888397216797,17347905,,NSE
ITC,2000-03-29,16.0,16.66666603088379,15.822221755981445,16.06999969482422,15639570,,NSE
ITC,2000-03-30,16.219999313354492,16.75555419921875,15.800000190734863,16.003332138061523,27174420,,NSE
ITC,2000-03-31,15.800000190734863,16.70777702331543,15.777776718139648,16.476665496826172,26376660,,NSE
ITC,2000-04-03,16.442222595214844,17.795555114746094,16.023332595825195,17.711111068725586,77401125,,NSE
ITC,2000-04-04,17.44444465637207,17.44444465637207,16.294443130493164,16.294443130493164,26158905,,NSE
ITC,2000-04-05,15.11111068725586,16.44444465637207,15.001111030578613,15.527776718139648,31782105,,NSE
ITC,2000-04-06,15.666666030883789,15.800000190734863,14.357776641845703,15.173333168029785,19412370,,NSE
ITC,2000-04-07,15.15555477142334,16.308887481689453,15.15555477142334,16.24333381652832,48931065,,NSE
ITC,2000-04-10,16.333332061767578,17.151111602783203,16.11111068725586,16.355554580688477,65756160,,NSE
ITC,2000-04-11,16.135555267333984,16.177776336669922,15.622221946716309,15.933333396911621,21574395,,NSE
ITC,2000-04-12,16.11111068725586,16.43555450439453,15.888888359069824,16.04111099243164,15921090,,NSE
ITC,2000-04-13,15.59000015258789,15.59000015258789,15.11111068725586,15.236665725708008,18104850,,NSE
ITC,2000-04-14,15.236665725708008,15.236665725708008,15.236665725708008,15.236665725708008,0,,NSE
ITC,2000-04-17,15.11111068725586,15.11111068725586,14.017777442932129,14.017777442932129,14576715,,NSE
ITC,2000-04-18,14.017777442932129,14.383333206176758,12.896665573120117,12.904443740844727,31004595,,NSE
ITC,2000-04-19,13.755555152893066,13.755555152893066,12.399999618530273,12.937776565551758,34064820,,NSE
ITC,2000-04-20,12.699999809265137,12.99888801574707,12.05888843536377,12.793333053588867,41329575,,NSE
ITC,2000-04-21,12.793333053588867,12.793333053588867,12.793333053588867,12.793333053588867,0,,NSE
ITC,2000-04-24,12.777776718139648,12.777776718139648,11.770000457763672,11.798888206481934,28114110,,NSE
ITC,2000-04-25,11.126666069030762,11.688887596130371,10.884444236755371,11.41333293914795,39306870,,NSE
ITC,2000-04-26,11.773332595825195,12.326665878295898,11.773332595825195,12.326665878295898,13693905,,NSE
ITC,2000-04-27,13.199999809265137,13.199999809265137,12.326665878295898,12.776665687561035,42644295,,NSE
ITC,2000-04-28,12.777776718139648,12.997776985168457,12.466666221618652,12.648887634277344,16091325,,NSE
ITC,2000-05-01,12.648887634277344,12.648887634277344,12.648887634277344,12.648887634277344,0,,NSE
ITC,2000-05-02,12.55555534362793,12.755555152893066,11.666666030883789,11.732221603393555,19518795,,NSE
ITC,2000-05-03,11.15555477142334,12.100000381469727,11.002222061157227,11.682222366333008,26214345,,NSE
ITC,2000-05-04,11.777776718139648,12.377777099609375,11.55555534362793,12.203332901000977,23126985,,NSE
ITC,2000-05-05,12.306666374206543,12.733332633972168,12.199999809265137,12.542222023010254,28845900,,NSE
ITC,2000-05-08,12.711111068725586,13.180000305175781,11.538887977600098,11.563332557678223,21826890,,NSE
ITC,2000-05-09,11.251111030578613,12.022221565246582,11.11111068725586,11.757777214050293,19544895,,NSE
ITC,2000-05-10,11.888888359069824,12.34333324432373,11.533332824707031,11.844444274902344,50368050,,NSE
ITC,2000-05-11,11.777776718139648,12.122221946716309,11.444443702697754,11.850000381469727,25414065,,NSE
ITC,2000-05-12,11.997776985168457,12.631111145019531,11.800000190734863,12.432222366333008,60344190,,NSE
ITC,2000-05-15,12.266666412353516,13.11111068725586,11.911110877990723,12.898887634277344,39295890,,NSE
ITC,2000-05-16,13.004444122314453,14.10666561126709,13.004444122314453,13.906665802001953,60499710,,NSE
ITC,2000-05-17,14.11111068725586,14.222222328186035,13.622221946716309,13.74555492401123,54674685,,NSE
ITC,2000-05-18,13.556666374206543,13.888888359069824,13.222222328186035,13.437776565551758,33660045,,NSE
ITC,2000-05-19,13.267777442932129,13.822221755981445,13.224444389343262,13.75666618347168,25232940,,NSE
ITC,2000-05-22,13.666666030883789,14.173333168029785,13.583333015441895,13.965555191040039,32256225,,NSE
ITC,2000-05-23,14.012222290039062,14.444443702697754,13.938887596130371,14.29111099243164,34554555,,NSE
ITC,2000-05-24,14.222222328186035,14.644444465637207,13.377777099609375,13.887777328491211,50074470,,NSE
ITC,2000-05-25,13.644444465637207,14.866665840148926,13.644444465637207,14.545555114746094,87081570,,NSE
ITC,2000-05-26,14.664443969726562,15.088888168334961,14.336666107177734,14.928888320922852,67468050,,NSE
ITC,2000-05-29,14.888888359069824,15.11111068725586,14.666666030883789,14.899999618530273,35270865,,NSE
ITC,2000-05-30,14.955554962158203,16.64444351196289,14.844444274902344,16.425554275512695,70961985,,NSE
ITC,2000-05-31,17.11111068725586,17.53333282470703,15.755555152893066,16.12444305419922,133330680,,NSE
ITC,2000-06-01,15.896665573120117,16.288888931274414,15.357776641845703,15.458888053894043,53579205,,NSE
ITC,2000-06-02,15.622221946716309,15.977776527404785,15.24555492401123,15.477776527404785,55752840,,NSE
ITC,2000-06-05,15.775554656982422,16.08888816833496,14.688887596130371,14.779999732971191,63830700,,NSE
ITC,2000-06-06,14.688887596130371,15.107776641845703,14.44666576385498,14.84333324432373,44796780,,NSE
ITC,2000-06-07,14.866665840148926,15.55222225189209,14.777776718139648,15.29444408416748,39737520,,NSE
ITC,2000-06-08,15.44333267211914,15.84333324432373,15.334444046020508,15.724444389343262,41471595,,NSE
ITC,2000-06-09,15.600000381469727,16.0222225189209,15.355554580688477,15.54444408416748,38582685,,NSE
ITC,2000-06-12,15.622221946716309,15.622221946716309,15.144444465637207,15.29444408416748,18363600,,NSE
ITC,2000-06-13,15.177777290344238,15.444443702697754,15.066665649414062,15.329999923706055,17628975,,NSE
ITC,2000-06-14,15.486665725708008,15.65555477142334,15.266666412353516,15.50666618347168,27043065,,NSE
ITC,2000-06-15,15.55555534362793,16.155555725097656,15.488887786865234,15.931111335754395,40404690,,NSE
ITC,2000-06-16,15.973333358764648,16.268888473510742,15.888888359069824,16.08222198486328,28782450,,NSE
ITC,2000-06-19,16.11111068725586,16.68555450439453,16.06888771057129,16.383333206176758,35595090,,NSE
ITC,2000-06-20,16.577777862548828,17.00666618347168,16.44444465637207,16.697776794433594,38012490,,NSE
ITC,2000-06-21,16.888887405395508,16.991111755371094,15.933333396911621,16.110000610351562,27444105,,NSE
ITC,2000-06-22,16.08888816833496,16.53333282470703,15.777776718139648,16.355554580688477,21536910,,NSE
ITC,2000-06-23,16.333332061767578,16.88666534423828,16.133333206176758,16.431110382080078,48757500,,NSE
ITC,2000-06-26,16.311111450195312,16.551111221313477,16.0,16.110000610351562,24536790,,NSE
ITC,2000-06-27,16.04666519165039,16.355554580688477,15.915555000305176,16.016666412353516,26857530,,NSE
ITC,2000-06-28,15.955554962158203,17.044443130493164,15.933333396911621,16.76444435119629,46707165,,NSE
ITC,2000-06-29,17.08888816833496,17.888887405395508,16.967777252197266,17.752222061157227,80790705,,NSE
ITC,2000-06-30,17.556665420532227,17.882221221923828,17.377777099609375,17.59555435180664,52716465,,NSE
ITC,2000-07-03,17.733333587646484,18.311111450195312,17.0,18.15888786315918,83566305,,NSE
ITC,2000-07-04,18.22222137451172,18.301111221313477,17.892221450805664,17.99222183227539,32791365,,NSE
ITC,2000-07-05,17.77777671813965,18.072221755981445,17.51333236694336,17.74222183227539,37335555,,NSE
ITC,2000-07-06,17.544443130493164,18.097776412963867,17.357776641845703,17.986665725708008,63287955,,NSE
ITC,2000-07-07,18.11111068725586,18.7288875579834,18.002222061157227,18.510000228881836,73629630,,NSE
ITC,2000-07-10,18.579999923706055,18.842222213745117,18.278888702392578,18.621110916137695,52347330,,NSE
ITC,2000-07-11,18.489999771118164,19.266666412353516,18.3799991607666,19.183332443237305,116786475,,NSE
ITC,2000-07-12,19.22222137451172,19.22222137451172,18.55555534362793,18.788888931274414,25869870,,NSE
ITC,2000-07-13,18.844444274902344,19.553333282470703,18.401111602783203,18.517776489257812,111546675,,NSE
ITC,2000-07-14,18.600000381469727,18.866666793823242,18.22222137451172,18.329999923706055,46524645,,NSE
ITC,2000-07-17,18.245555877685547,18.245555877685547,17.11111068725586,17.371110916137695,48396195,,NSE
ITC,2000-07-18,17.187776565551758,18.352222442626953,17.18666648864746,17.90999984741211,74547315,,NSE
ITC,2000-07-19,17.808887481689453,18.15333366394043,17.377777099609375,17.437776565551758,28799325,,NSE
ITC,2000-07-20,17.3799991607666,17.752222061157227,16.933332443237305,17.098888397216797,42449355,,NSE
ITC,2000-07-21,17.177776336669922,17.431110382080078,16.59000015258789,16.75,41353470,,NSE
ITC,2000-07-24,16.523332595825195,16.822221755981445,16.266666412353516,16.425554275512695,41103855,,NSE
ITC,2000-07-25,16.14555549621582,17.219999313354492,16.14555549621582,16.793333053588867,51129495,,NSE
ITC,2000-07-26,16.77777671813965,17.0222225189209,16.139999389648438,16.270000457763672,28042245,,NSE
ITC,2000-07-27,16.177776336669922,16.445554733276367,15.577776908874512,16.3700008392334,33789330,,NSE
ITC,2000-07-28,16.53333282470703,17.286666870117188,16.36111068725586,16.623332977294922,54894375,,NSE
ITC,2000-07-31,16.59000015258789,16.97333335876465,16.355554580688477,16.487777709960938,22842315,,NSE
ITC,2000-08-01,16.577777862548828,16.82111167907715,16.295555114746094,16.704444885253906,22151205,,NSE
ITC,2000-08-02,16.641111373901367,16.9777774810791,16.512222290039062,16.872222900390625,19092735,,NSE
ITC,2000-08-03,16.997777938842773,17.16666603088379,16.600000381469727,16.656665802001953,31750110,,NSE
ITC,2000-08-04,16.695554733276367,17.18666648864746,16.489999771118164,16.912221908569336,49501035,,NSE
ITC,2000-08-07,17.0,17.488887786865234,16.955554962158203,17.225555419921875,44228655,,NSE
ITC,2000-08-08,17.311111450195312,17.44444465637207,17.058887481689453,17.293333053588867,26270415,,NSE
ITC,2000-08-09,17.288888931274414,17.329999923706055,16.888887405395508,17.0755558013916,32865345,,NSE
ITC,2000-08-10,17.155555725097656,17.311111450195312,17.0,17.052221298217773,28594170,,NSE
ITC,2000-08-11,17.08888816833496,17.133333206176758,16.691110610961914,16.91666603088379,20701125,,NSE
ITC,2000-08-14,17.0,18.268888473510742,16.75555419921875,17.81888771057129,44661735,,NSE
ITC,2000-08-15,17.81888771057129,17.81888771057129,17.81888771057129,17.81888771057129,0,,NSE
ITC,2000-08-16,18.397777557373047,18.643333435058594,17.75666618347168,18.195554733276367,60696270,,NSE
ITC,2000-08-17,18.18666648864746,18.355554580688477,17.66666603088379,17.774444580078125,30045150,,NSE
ITC,2000-08-18,17.799999237060547,18.0,17.468887329101562,17.634443283081055,27087525,,NSE
ITC,2000-08-21,17.55555534362793,17.786666870117188,17.224443435668945,17.35333251953125,19640430,,NSE
ITC,2000-08-22,17.5,17.688888549804688,16.91666603088379,17.02777671813965,41503410,,NSE
ITC,2000-08-23,17.16555404663086,17.46444320678711,17.004444122314453,17.258888244628906,27180135,,NSE
ITC,2000-08-24,17.307777404785156,17.46444320678711,17.00666618347168,17.100000381469727,16098840,,NSE
ITC,2000-08-25,17.200000762939453,17.308887481689453,16.84666633605957,16.89555549621582,25558245,,NSE
ITC,2000-08-28,16.844444274902344,17.044443130493164,16.733333587646484,16.976665496826172,11451780,,NSE
ITC,2000-08-29,16.91111183166504,17.217777252197266,16.91111183166504,17.044443130493164,19062540,,NSE
ITC,2000-08-30,17.11111068725586,17.219999313354492,16.799999237060547,16.872222900390625,10148985,,NSE
ITC,2000-08-31,16.83777618408203,17.311111450195312,16.799999237060547,17.24333381652832,21257055,,NSE
ITC,2000-09-01,17.24333381652832,17.24333381652832,17.24333381652832,17.24333381652832,0,,NSE
ITC,2000-09-04,17.377777099609375,17.53333282470703,17.100000381469727,17.143333435058594,20557035,,NSE
ITC,2000-09-05,17.218887329101562,17.399999618530273,17.11111068725586,17.163333892822266,17462925,,NSE
ITC,2000-09-06,17.175554275512695,17.237777709960938,16.85333251953125,16.988887786865234,21631095,,NSE
ITC,2000-09-07,17.066665649414062,17.219999313354492,16.922222137451172,16.9777774810791,9221040,,NSE
ITC,2000-09-08,16.988887786865234,17.217777252197266,16.888887405395508,16.948888778686523,16205625,,NSE
ITC,2000-09-11,16.997777938842773,17.04111099243164,16.822221755981445,16.913333892822266,10282770,,NSE
ITC,2000-09-12,16.888887405395508,18.775554656982422,16.888887405395508,18.447776794433594,101217915,,NSE
ITC,2000-09-13,18.662221908569336,19.066665649414062,18.22222137451172,18.67333221435547,60865695,,NSE
ITC,2000-09-14,18.557777404785156,18.75555419921875,18.23555564880371,18.301111221313477,28144125,,NSE
ITC,2000-09-15,18.422222137451172,18.442222595214844,17.780000686645508,17.893333435058594,25085340,,NSE
ITC,2000-09-18,17.77777671813965,17.866666793823242,17.245555877685547,17.31999969482422,20260935,,NSE
ITC,2000-09-19,17.225555419921875,17.399999618530273,16.66666603088379,16.754444122314453,27610515,,NSE
ITC,2000-09-20,17.155555725097656,17.244443893432617,16.866666793823242,17.09555435180664,8048160,,NSE
ITC,2000-09-21,17.200000762939453,17.75555419921875,17.04666519165039,17.162221908569336,24553170,,NSE
ITC,2000-09-22,17.091110229492188,17.11111068725586,15.835555076599121,16.100000381469727,32197950,,NSE
ITC,2000-09-25,16.55555534362793,16.844444274902344,15.955554962158203,16.24222183227539,20773260,,NSE
ITC,2000-09-26,16.24888801574707,16.53333282470703,16.004444122314453,16.244443893432617,22048695,,NSE
ITC,2000-09-27,16.066665649414062,16.532222747802734,16.044443130493164,16.295555114746094,12863115,,NSE
ITC,2000-09-28,16.308887481689453,16.511110305786133,15.603333473205566,15.771110534667969,26245575,,NSE
ITC,2000-09-29,15.996665954589844,16.177776336669922,15.733332633972168,15.848888397216797,18193410,,NSE
ITC,2000-10-02,15.848888397216797,15.848888397216797,15.848888397216797,15.848888397216797,0,,NSE
ITC,2000-10-03,15.838888168334961,16.132221221923828,15.622221946716309,15.852222442626953,14850000,,NSE
ITC,2000-10-04,15.977776527404785,16.177776336669922,15.887777328491211,16.08777618408203,10416060,,NSE
ITC,2000-10-05,16.15333366394043,16.49333381652832,16.012222290039062,16.08222198486328,24849045,,NSE
ITC,2000-10-06,16.1744441986084,16.68000030517578,16.1744441986084,16.438888549804688,42335775,,NSE
ITC,2000-10-09,16.4022216796875,16.544443130493164,16.11111068725586,16.155555725097656,19270125,,NSE
ITC,2000-10-10,16.218887329101562,16.288888931274414,15.91333293914795,16.002222061157227,17326935,,NSE
ITC,2000-10-11,15.888888359069824,16.200000762939453,15.662221908569336,16.012222290039062,21467160,,NSE
ITC,2000-10-12,15.901110649108887,16.719999313354492,15.890000343322754,16.573333740234375,40555260,,NSE
ITC,2000-10-13,16.44444465637207,17.246665954589844,16.22222137451172,16.99333381652832,62946225,,NSE
ITC,2000-10-16,17.0,17.814443588256836,17.0,17.557777404785156,52089120,,NSE
ITC,2000-10-17,17.55555534362793,17.664443969726562,16.412221908569336,16.736665725708008,51219405,,NSE
ITC,2000-10-18,16.670000076293945,16.77777671813965,16.356666564941406,16.448888778686523,19813860,,NSE
ITC,2000-10-19,16.333332061767578,16.751110076904297,16.22333335876465,16.61888885498047,15353550,,NSE
ITC,2000-10-20,16.79666519165039,17.41111183166504,16.556665420532227,16.626665115356445,36547785,,NSE
ITC,2000-10-23,16.556665420532227,16.822221755981445,16.488887786865234,16.591110229492188,10233180,,NSE
ITC,2000-10-24,16.561111450195312,16.950000762939453,16.561111450195312,16.871110916137695,21719880,,NSE
ITC,2000-10-25,16.888887405395508,17.266666412353516,16.688888549804688,16.997777938842773,26837505,,NSE
ITC,2000-10-26,16.93555450439453,17.177776336669922,16.584444046020508,17.057777404785156,9572715,,NSE
ITC,2000-10-27,17.04666519165039,17.211111068725586,16.778888702392578,16.808887481689453,8790795,,NSE
ITC,2000-10-30,16.933332443237305,16.933332443237305,16.556665420532227,16.68555450439453,9598905,,NSE
ITC,2000-10-31,16.677776336669922,17.0222225189209,16.61111068725586,16.884443283081055,14140125,,NSE
ITC,2000-11-01,17.044443130493164,18.0222225189209,16.801111221313477,17.327777862548828,37464885,,NSE
ITC,2000-11-02,17.417776107788086,18.352222442626953,17.417776107788086,18.25555419921875,106614765,,NSE
ITC,2000-11-03,18.333332061767578,18.59555435180664,17.91111183166504,17.971111297607422,47377755,,NSE
ITC,2000-11-06,17.914443969726562,18.133333206176758,17.84555435180664,17.891111373901367,27526275,,NSE
ITC,2000-11-07,17.823333740234375,18.195554733276367,17.823333740234375,17.986665725708008,28610415,,NSE
ITC,2000-11-08,18.066665649414062,18.288888931274414,17.42333221435547,17.530000686645508,76375575,,NSE
ITC,2000-11-09,17.383333206176758,17.80555534362793,17.04666519165039,17.25555419921875,56895975,,NSE
ITC,2000-11-10,17.134443283081055,17.224443435668945,16.823333740234375,16.897777557373047,27372555,,NSE
ITC,2000-11-13,16.844444274902344,16.953332901000977,16.622222900390625,16.760000228881836,17508780,,NSE
ITC,2000-11-14,16.84000015258789,17.177776336669922,16.744443893432617,17.011110305786133,27886770,,NSE
ITC,2000-11-15,17.24333381652832,17.44444465637207,17.045555114746094,17.093332290649414,25740405,,NSE
ITC,2000-11-16,17.066665649414062,17.188888549804688,16.778888702392578,16.828887939453125,19507275,,NSE
ITC,2000-11-17,16.731111526489258,17.17333221435547,16.724443435668945,17.12444305419922,27236205,,NSE
ITC,2000-11-20,17.17333221435547,17.288888931274414,17.035554885864258,17.08888816833496,11925990,,NSE
ITC,2000-11-21,17.066665649414062,17.52666664123535,16.955554962158203,17.308887481689453,35336205,,NSE
ITC,2000-11-22,17.486665725708008,17.711111068725586,17.356666564941406,17.41666603088379,39996495,,NSE
ITC,2000-11-23,17.294443130493164,17.44444465637207,17.22333335876465,17.324443817138672,14391540,,NSE
ITC,2000-11-24,17.37555503845215,17.511110305786133,17.267776489257812,17.401111602783203,14585580,,NSE
ITC,2000-11-27,17.420000076293945,17.61777687072754,17.357776641845703,17.504444122314453,14263695,,NSE
ITC,2000-11-28,17.488887786865234,17.91111183166504,17.488887786865234,17.807777404785156,35543385,,NSE
ITC,2000-11-29,17.790000915527344,18.9777774810791,17.733333587646484,18.15888786315918,93096360,,NSE
ITC,2000-11-30,18.22222137451172,18.422222137451172,18.11111068725586,18.16111183166504,41597370,,NSE
ITC,2000-12-01,18.044443130493164,18.831111907958984,18.0,18.59666633605957,96293655,,NSE
ITC,2000-12-04,18.64444351196289,19.02777671813965,18.511110305786133,18.803333282470703,63960705,,NSE
ITC,2000-12-05,18.933332443237305,19.47333335876465,18.801111221313477,19.288888931274414,71503200,,NSE
ITC,2000-12-06,19.55555534362793,19.64444351196289,19.0,19.127777099609375,59356080,,NSE
ITC,2000-12-07,19.066665649414062,19.355554580688477,19.024444580078125,19.167776107788086,37197405,,NSE
ITC,2000-12-08,19.14444351196289,19.3266658782959,19.0,19.06222152709961,31824900,,NSE
ITC,2000-12-11,19.066665649414062,19.57111167907715,18.93555450439453,19.393333435058594,53463015,,NSE
ITC,2000-12-12,19.586666107177734,20.22222137451172,19.34555435180664,20.0755558013916,119532690,,NSE
ITC,2000-12-13,20.219999313354492,20.600000381469727,19.997777938842773,20.4022216796875,96600330,,NSE
ITC,2000-12-14,20.55555534362793,20.663333892822266,20.06888771057129,20.2288875579834,64264950,,NSE
ITC,2000-12-15,20.200000762939453,20.711111068725586,19.700000762939453,20.544443130493164,178941825,,NSE
ITC,2000-12-18,20.22333335876465,20.799999237060547,20.22333335876465,20.501110076904297,73116810,,NSE
ITC,2000-12-19,20.422222137451172,20.64444351196289,20.177776336669922,20.355554580688477,63580545,,NSE
ITC,2000-12-20,20.0,20.26333236694336,19.622222900390625,19.925554275512695,56774655,,NSE
ITC,2000-12-21,19.77777671813965,20.377777099609375,19.579999923706055,20.13111114501953,73522530,,NSE
ITC,2000-12-22,20.399999618530273,20.466665267944336,19.799999237060547,19.905555725097656,51006375,,NSE
ITC,2000-12-25,19.905555725097656,19.905555725097656,19.905555725097656,19.905555725097656,0,,NSE
ITC,2000-12-26,20.066665649414062,20.11111068725586,19.182222366333008,19.29777717590332,44654985,,NSE
ITC,2000-12-27,19.266666412353516,19.488887786865234,19.035554885864258,19.348888397216797,27791640,,NSE
ITC,2000-12-28,19.431110382080078,19.956666946411133,19.377777099609375,19.824443817138672,40510845,,NSE
ITC,2000-12-29,19.94333267211914,20.064443588256836,19.71444320678711,19.913333892822266,27087255,,NSE
ITC,2001-01-01,19.9777774810791,20.177776336669922,19.719999313354492,19.863332748413086,24715935,,NSE
ITC,2001-01-02,19.906665802001953,20.22222137451172,19.906665802001953,20.15888786315918,31447890,,NSE
ITC,2001-01-03,20.08888816833496,21.216665267944336,20.0,20.986665725708008,164613915,,NSE
ITC,2001-01-04,21.100000381469727,21.333332061767578,20.479999542236328,20.566665649414062,63363600,,NSE
ITC,2001-01-05,20.511110305786133,20.959999084472656,20.401111602783203,20.808887481689453,74853135,,NSE
ITC,2001-01-08,20.716665267944336,21.0222225189209,20.057777404785156,20.2288875579834,73069740,,NSE
ITC,2001-01-09,20.22222137451172,20.64444351196289,20.155555725097656,20.39555549621582,47450520,,NSE
ITC,2001-01-10,20.399999618530273,20.66666603088379,20.097776412963867,20.200000762939453,37807605,,NSE
