Symbol,Date,Open,High,Low,Close,Volume,Sector,Index
,,WIPRO.NS,WIPRO.NS,WIPRO.NS,WIPRO.NS,WIPRO.NS,,
WIPRO,2000-01-03,51.07500076293945,51.07875061035156,51.07500076293945,51.07875061035156,85279,,NSE
WIPRO,2000-01-04,55.165313720703125,55.165313720703125,55.165313720703125,55.165313720703125,234239,,NSE
WIPRO,2000-01-05,55.165313720703125,59.579063415527344,50.906253814697266,56.06437683105469,7055839,,NSE
WIPRO,2000-01-06,58.96312713623047,59.681251525878906,52.312503814697266,54.97969055175781,3884799,,NSE
WIPRO,2000-01-07,51.58125305175781,51.58125305175781,50.581878662109375,50.581878662109375,539199,,NSE
WIPRO,2000-01-10,50.581878662109375,54.62812805175781,48.97500228881836,50.65031433105469,2153706,,NSE
WIPRO,2000-01-11,51.26250076293945,52.29375076293945,46.59843826293945,46.60218811035156,2462826,,NSE
WIPRO,2000-01-12,48.562503814697266,48.900001525878906,46.593753814697266,48.054378509521484,1068639,,NSE
WIPRO,2000-01-13,48.26250076293945,49.125003814697266,46.125003814697266,46.50468826293945,1017599,,NSE
WIPRO,2000-01-14,48.562503814697266,48.562503814697266,45.093753814697266,46.83469009399414,1088639,,NSE
WIPRO,2000-01-17,48.375003814697266,50.581878662109375,47.812503814697266,50.581878662109375,1492479,,NSE
WIPRO,2000-01-18,51.375003814697266,53.437503814697266,48.750003814697266,50.196563720703125,1730293,,NSE
WIPRO,2000-01-19,51.093753814697266,53.400001525878906,51.093753814697266,52.20937728881836,1791253,,NSE
WIPRO,2000-01-20,52.650001525878906,53.15531539916992,52.031253814697266,52.43250274658203,1147253,,NSE
WIPRO,2000-01-21,52.968753814697266,56.62781524658203,51.562503814697266,56.05687713623047,7743732,,NSE
WIPRO,2000-01-24,59.08125305175781,60.54187774658203,59.08125305175781,60.54187774658203,1096639,,NSE
WIPRO,2000-01-25,65.38594055175781,65.38594055175781,65.38500213623047,65.38594055175781,1860959,,NSE
WIPRO,2000-01-26,65.38594055175781,65.38594055175781,65.38594055175781,65.38594055175781,0,,NSE
WIPRO,2000-01-27,70.6171875,70.6171875,70.6171875,70.6171875,86293,,NSE
WIPRO,2000-01-28,76.26656341552734,76.26656341552734,76.26656341552734,76.26656341552734,160373,,NSE
WIPRO,2000-01-31,76.26656341552734,79.5,70.16531372070312,71.34375,3913973,,NSE
WIPRO,2000-02-01,74.90625,77.05125427246094,74.25,77.05125427246094,2653333,,NSE
WIPRO,2000-02-02,83.21531677246094,83.21531677246094,83.21531677246094,83.21531677246094,119199,,NSE
WIPRO,2000-02-03,89.87250518798828,89.87250518798828,89.06250762939453,89.87250518798828,458506,,NSE
WIPRO,2000-02-04,96.91875457763672,97.06312561035156,93.84375762939453,97.06312561035156,3072479,,NSE
WIPRO,2000-02-07,100.10625457763672,103.01250457763672,95.13750457763672,98.60906982421875,2280959,,NSE
WIPRO,2000-02-08,99.16875457763672,101.25000762939453,90.73125457763672,91.27593994140625,1999146,,NSE
WIPRO,2000-02-09,95.60625457763672,98.57813262939453,94.68750762939453,97.67813110351562,2041706,,NSE
WIPRO,2000-02-10,97.50000762939453,105.49313354492188,95.71875762939453,105.49313354492188,4082666,,NSE
WIPRO,2000-02-11,113.75625610351562,113.93250274658203,106.87500762939453,113.93250274658203,3319946,,NSE
WIPRO,2000-02-14,117.18750762939453,123.04782104492188,112.50000762939453,123.04782104492188,3577386,,NSE
WIPRO,2000-02-15,129.35626220703125,132.89157104492188,114.37500762939453,132.89157104492188,3026773,,NSE
