Symbol,Date,Open,High,Low,Close,Volume,Sector,Index
,,GROWWPOWER.NS,GROWWPOWER.NS,GROWWPOWER.NS,GROWWPOWER.NS,GROWWPOWER.NS,,
GROWWPOWER,2025-08-07,10.010000228881836,10.010000228881836,9.760000228881836,9.90999984741211,12412750,,NSE
GROWWPOWER,2025-08-08,10.109999656677246,10.119999885559082,9.819999694824219,9.850000381469727,487945,,NSE
GROWWPOWER,2025-08-11,9.75,10.0,9.75,9.890000343322754,477894,,NSE
GROWWPOWER,2025-08-12,9.899999618530273,10.100000381469727,9.859999656677246,9.949999809265137,386762,,NSE
GROWWPOWER,2025-08-13,10.130000114440918,10.140000343322754,9.890000343322754,9.890000343322754,478214,,NSE
GROWWPOWER,2025-08-14,9.9399995803833,10.029999732971191,9.84000015258789,9.890000343322754,183540,,NSE
GROWWPOWER,2025-08-18,9.930000305175781,10.050000190734863,9.84000015258789,9.859999656677246,181255,,NSE
GROWWPOWER,2025-08-19,9.890000343322754,9.930000305175781,9.800000190734863,9.899999618530273,160909,,NSE
GROWWPOWER,2025-08-20,9.979999542236328,9.989999771118164,9.829999923706055,9.9399995803833,133216,,NSE
GROWWPOWER,2025-08-21,9.899999618530273,10.050000190734863,9.859999656677246,9.869999885559082,190262,,NSE
GROWWPOWER,2025-08-22,9.90999984741211,9.989999771118164,9.8100004196167,9.850000381469727,207811,,NSE
GROWWPOWER,2025-08-25,9.899999618530273,10.100000381469727,9.760000228881836,9.84000015258789,399456,,NSE
GROWWPOWER,2025-08-26,9.890000343322754,9.890000343322754,9.670000076293945,9.680000305175781,288098,,NSE
GROWWPOWER,2025-08-28,9.890000343322754,9.890000343322754,9.550000190734863,9.579999923706055,227323,,NSE
GROWWPOWER,2025-08-29,9.890000343322754,9.890000343322754,9.449999809265137,9.569999694824219,400369,,NSE
GROWWPOWER,2025-09-01,9.890000343322754,9.890000343322754,9.4399995803833,9.739999771118164,224087,,NSE
GROWWPOWER,2025-09-02,9.979999542236328,10.170000076293945,9.619999885559082,9.890000343322754,327754,,NSE
GROWWPOWER,2025-09-03,10.09000015258789,10.09000015258789,9.619999885559082,9.890000343322754,231033,,NSE
GROWWPOWER,2025-09-04,10.09000015258789,10.100000381469727,9.800000190734863,9.8100004196167,158159,,NSE
GROWWPOWER,2025-09-05,10.050000190734863,10.050000190734863,9.760000228881836,9.819999694824219,118195,,NSE
GROWWPOWER,2025-09-08,10.0600004196167,10.0600004196167,9.75,9.84000015258789,209852,,NSE
GROWWPOWER,2025-09-09,9.899999618530273,9.899999618530273,9.760000228881836,9.819999694824219,138118,,NSE
GROWWPOWER,2025-09-10,10.0600004196167,10.0600004196167,9.65999984741211,9.869999885559082,193113,,NSE
GROWWPOWER,2025-09-11,10.109999656677246,10.109999656677246,9.699999809265137,9.960000038146973,266114,,NSE
GROWWPOWER,2025-09-12,10.199999809265137,10.199999809265137,9.90999984741211,9.989999771118164,271336,,NSE
GROWWPOWER,2025-09-15,10.229999542236328,10.229999542236328,9.90999984741211,10.079999923706055,451152,,NSE
GROWWPOWER,2025-09-16,10.329999923706055,10.329999923706055,10.050000190734863,10.180000305175781,525615,,NSE
GROWWPOWER,2025-09-17,10.430000305175781,10.479999542236328,10.100000381469727,10.170000076293945,353077,,NSE
GROWWPOWER,2025-09-18,10.420000076293945,10.420000076293945,10.079999923706055,10.140000343322754,415161,,NSE
GROWWPOWER,2025-09-19,10.390000343322754,10.390000343322754,10.020000457763672,10.289999961853027,514949,,NSE
GROWWPOWER,2025-09-22,10.539999961853027,10.539999961853027,10.289999961853027,10.420000076293945,7764712,,NSE
GROWWPOWER,2025-09-23,10.680000305175781,10.680000305175781,10.380000114440918,10.4399995803833,442292,,NSE
GROWWPOWER,2025-09-24,10.699999809265137,10.699999809265137,10.279999732971191,10.319999694824219,699893,,NSE
GROWWPOWER,2025-09-25,10.569999694824219,10.569999694824219,10.130000114440918,10.180000305175781,549911,,NSE
GROWWPOWER,2025-09-26,10.430000305175781,10.430000305175781,9.920000076293945,10.050000190734863,642302,,NSE
GROWWPOWER,2025-09-29,10.300000190734863,10.300000190734863,10.0,10.09000015258789,308096,,NSE
GROWWPOWER,2025-09-30,10.34000015258789,10.34000015258789,10.020000457763672,10.0600004196167,140361,,NSE
GROWWPOWER,2025-10-01,10.3100004196167,10.3100004196167,10.050000190734863,10.149999618530273,294179,,NSE
GROWWPOWER,2025-10-03,10.399999618530273,10.399999618530273,9.899999618530273,10.220000267028809,168900,,NSE
GROWWPOWER,2025-10-06,10.399999618530273,10.399999618530273,9.600000381469727,10.1899995803833,394299,,NSE
GROWWPOWER,2025-10-07,10.649999618530273,10.670000076293945,10.15999984741211,10.220000267028809,239394,,NSE
GROWWPOWER,2025-10-08,10.260000228881836,10.260000228881836,10.039999961853027,10.050000190734863,522820,,NSE
